id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_sales,std_sales,cv,zero_pct,avg_price,total_revenue,cumulative_revenue,cumulative_revenue_pct,ABC,XYZ,ABC_XYZ,model_recommendation
HOUSEHOLD_1_218_WI_1_validation,HOUSEHOLD_1_218,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,1080,0.5645582854155776,1.061190351308376,1.879682538937892,65.70831155253528,1.9602926829268292,2117.1160975609755,176115431.50578123,93.47938276158992,B,Z,BZ,LightGBM
HOBBIES_1_172_TX_3_validation,HOBBIES_1_172,HOBBIES_1,HOBBIES,TX_3,TX,721,0.3768949294302143,0.6471856947686798,1.717151503595679,70.04704652378463,2.9361347517730496,2116.953156028369,176117548.45893726,93.4805064080113,B,Z,BZ,LightGBM
HOBBIES_1_205_TX_3_validation,HOBBIES_1_205,HOBBIES_1,HOBBIES,TX_3,TX,360,0.18818609513852588,0.48622047801491075,2.5837215956736785,84.7360167276529,5.88,2116.8,176119665.25893727,93.48162997313979,B,Z,BZ,LightGBM
FOODS_3_717_CA_3_validation,FOODS_3_717,FOODS_3,FOODS,CA_3,CA,1069,0.5588081547307894,0.8620578846235404,1.5426723417070465,61.26502875065343,1.98,2116.62,176121781.87893727,93.48275344272705,B,Z,BZ,LightGBM
HOUSEHOLD_1_049_WI_2_validation,HOUSEHOLD_1_049,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,376,0.196549921589127,0.7610819977909495,3.8722070791864005,90.79979090433874,5.629016393442623,2116.5101639344266,176123898.3891012,93.48387685401497,B,Z,BZ,LightGBM
FOODS_3_522_CA_1_validation,FOODS_3_522,FOODS_3,FOODS,CA_1,CA,804,0.42028227914270777,1.0917389380333586,2.5976325727087253,78.5154208050183,2.632340425531915,2116.40170212766,176126014.79080334,93.48500020773304,B,Z,BZ,LightGBM
FOODS_3_343_CA_3_validation,FOODS_3_343,FOODS_3,FOODS,CA_3,CA,567,0.29639309984317824,0.7579324755031407,2.5571866413359934,78.254051228437,3.7316312056737586,2115.834893617021,176128130.62569696,93.4861232605978,B,Z,BZ,LightGBM
HOBBIES_1_168_WI_2_validation,HOBBIES_1_168,HOBBIES_1,HOBBIES,WI_2,WI,438,0.22895974908520647,0.5773724346839043,2.5217202455486505,83.32462101411396,4.83,2115.54,176130246.16569695,93.48724615693752,B,Z,BZ,LightGBM
HOUSEHOLD_2_111_CA_4_validation,HOUSEHOLD_2_111,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,328,0.17145844223732357,0.5039113251353453,2.9389706249509624,87.03606900156822,6.449078014184398,2115.2975886524823,176132361.4632856,93.488368924609,B,Z,BZ,LightGBM
FOODS_3_487_TX_1_validation,FOODS_3_487,FOODS_3,FOODS,TX_1,TX,1259,0.658128593831678,1.4550983067344052,2.2109635113446524,76.58128593831678,1.6800000000000002,2115.1200000000003,176134476.5832856,93.48949159801914,B,Z,BZ,LightGBM
FOODS_2_050_TX_2_validation,FOODS_2_050,FOODS_2,FOODS,TX_2,TX,2115,1.1055933089388394,4.458595611954875,4.032762839560131,80.18818609513852,1.0,2115.0,176136591.5832856,93.4906142077351,B,Z,BZ,LightGBM
FOODS_2_001_CA_1_validation,FOODS_2_001,FOODS_2,FOODS,CA_1,CA,1061,0.5546262415054888,0.9690833878084014,1.7472728754735833,67.06743335075798,1.993393501805054,2114.9905054151623,176138706.57379103,93.4917368124115,B,Z,BZ,LightGBM
HOBBIES_1_388_TX_3_validation,HOBBIES_1_388,HOBBIES_1,HOBBIES,TX_3,TX,746,0.3899634082592786,0.7284407142994713,1.8679719657572234,71.5629900679561,2.8349812734082396,2114.896029962547,176140821.46982098,93.49285936694176,B,Z,BZ,LightGBM
FOODS_2_118_CA_1_validation,FOODS_2_118,FOODS_2,FOODS,CA_1,CA,685,0.35807631991636174,0.8056639931559079,2.2499784217624113,77.36539466806065,3.0874021352313163,2114.8704626334516,176142936.3402836,93.49398190790129,B,Z,BZ,LightGBM
HOUSEHOLD_2_184_CA_4_validation,HOUSEHOLD_2_184,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1077,0.5629900679560899,0.840263474228132,1.4925014170830238,60.480920020909565,1.9636524822695036,2114.8537234042556,176145051.194007,93.49510443997586,B,Y,BY,LightGBM
HOUSEHOLD_1_322_TX_3_validation,HOUSEHOLD_1_322,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,737,0.3852587558808155,0.8775126113759286,2.277722694114181,77.7835859905907,2.8687704918032786,2114.2838524590165,176147165.47785947,93.49622666957164,B,Z,BZ,LightGBM
HOBBIES_1_017_TX_3_validation,HOBBIES_1_017,HOBBIES_1,HOBBIES,TX_3,TX,1083,0.5661265028750654,1.1311964155588037,1.998133650012919,69.21066387872452,1.9522448979591838,2114.281224489796,176149279.75908396,93.49734889777255,B,Z,BZ,LightGBM
HOBBIES_1_368_CA_3_validation,HOBBIES_1_368,HOBBIES_1,HOBBIES,CA_3,CA,501,0.2618923157344485,0.5765009500728817,2.2012900548691072,79.3518034500784,4.22,2114.22,176151393.97908396,93.49847109347643,B,Z,BZ,LightGBM
FOODS_2_002_TX_2_validation,FOODS_2_002,FOODS_2,FOODS,TX_2,TX,1126,0.5886042864610559,1.2695376566713732,2.1568610454816493,74.28123366440146,1.877556818181818,2114.1289772727273,176153508.10806122,93.49959324086683,B,Z,BZ,LightGBM
FOODS_3_040_CA_2_validation,FOODS_3_040,FOODS_3,FOODS,CA_2,CA,844,0.4411918452692107,0.8030372566992334,1.8201543507886653,70.15159435441714,2.5046153846153847,2113.8953846153845,176155622.00344583,93.5007152642698,B,Z,BZ,LightGBM
HOUSEHOLD_2_022_TX_2_validation,HOUSEHOLD_2_022,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,374,0.1955044432828019,0.5157637053896877,2.6381175625948465,84.84056455828541,5.650367647058823,2113.2374999999997,176157735.24094585,93.5018369384777,B,Z,BZ,LightGBM
HOUSEHOLD_1_509_WI_2_validation,HOUSEHOLD_1_509,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,687,0.35912179822268686,0.9214534657856965,2.5658522271441595,81.80867746994251,3.0756451612903226,2112.9682258064518,176159848.20917165,93.50295846975894,B,Z,BZ,LightGBM
FOODS_3_085_TX_1_validation,FOODS_3_085,FOODS_3,FOODS,TX_1,TX,709,0.37062205959226346,0.8256945815186997,2.227861402602641,76.79038159958182,2.98,2112.82,176161961.02917165,93.50407992236418,B,Z,BZ,LightGBM
FOODS_3_658_WI_3_validation,FOODS_3_658,FOODS_3,FOODS,WI_3,WI,754,0.3941453214845792,0.8396892947140733,2.130405332610109,74.8562467328803,2.801454545454545,2112.296727272727,176164073.32589892,93.50520109722424,B,Z,BZ,LightGBM
HOUSEHOLD_2_048_TX_2_validation,HOUSEHOLD_2_048,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,574,0.30005227391531625,0.6880998764914271,2.2932666615472126,77.46994249869316,3.679645390070922,2112.116453900709,176166185.4423528,93.50632217639796,B,Z,BZ,LightGBM
HOBBIES_1_265_TX_2_validation,HOBBIES_1_265,HOBBIES_1,HOBBIES,TX_2,TX,532,0.2780972294824882,0.6253288832189228,2.2485980330785704,79.56089911134345,3.97,2112.04,176168297.4823528,93.5074432149911,B,Z,BZ,LightGBM
HOUSEHOLD_1_008_TX_1_validation,HOUSEHOLD_1_008,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,389,0.20334553058024046,0.5322326646373782,2.617380687535487,83.74281233664401,5.429166666666667,2111.9458333333337,176170409.42818612,93.50856420360202,B,Z,BZ,LightGBM
HOBBIES_1_138_CA_3_validation,HOBBIES_1_138,HOBBIES_1,HOBBIES,CA_3,CA,359,0.1876633559853633,0.49757848293637746,2.651441888181867,85.1019341348667,5.88,2110.92,176172520.3481861,93.50968464771626,B,Z,BZ,LightGBM
FOODS_3_709_TX_2_validation,FOODS_3_709,FOODS_3,FOODS,TX_2,TX,943,0.4929430214323053,0.9564906700414242,1.9403676052908212,71.9289074751699,2.238503401360544,2110.908707482993,176174631.25689358,93.51080508583661,B,Z,BZ,LightGBM
HOBBIES_1_090_WI_1_validation,HOBBIES_1_090,HOBBIES_1,HOBBIES,WI_1,WI,2080,1.0872974385781495,2.423575327785333,2.228990193294876,70.2038682697334,1.0147770700636942,2110.736305732484,176176741.99319932,93.51192543244875,B,Z,BZ,LightGBM
FOODS_2_193_WI_3_validation,FOODS_2_193,FOODS_2,FOODS,WI_3,WI,389,0.20334553058024046,0.5810649544034707,2.8575250842515154,86.30423418714062,5.425867768595041,2110.662561983471,176178852.6557613,93.51304573991884,B,Z,BZ,LightGBM
HOBBIES_1_209_WI_2_validation,HOBBIES_1_209,HOBBIES_1,HOBBIES,WI_2,WI,2915,1.523784631468897,3.5885605405799494,2.3550313256018676,55.201254573967596,0.7240070921985815,2110.480673758865,176180963.13643506,93.51416595084542,B,Z,BZ,LightGBM
FOODS_3_205_TX_3_validation,FOODS_3_205,FOODS_3,FOODS,TX_3,TX,1857,0.970726607422896,2.032712181640671,2.0940109873336583,70.5697856769472,1.1363492063492064,2110.2004761904764,176183073.33691126,93.51528601304742,B,Z,BZ,LightGBM
HOUSEHOLD_2_261_CA_4_validation,HOUSEHOLD_2_261,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,297,0.15525352848928384,0.4367403505991114,2.8130784198521894,86.98379508625196,7.103368794326241,2109.7005319148934,176185183.0374432,93.51640580988662,B,Z,BZ,LightGBM
HOUSEHOLD_2_143_TX_1_validation,HOUSEHOLD_2_143,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,327,0.170935703084161,0.4658230635667313,2.7251361486335077,85.93831677992682,6.451028368794327,2109.4862765957446,176187292.5237198,93.51752549300238,B,Z,BZ,LightGBM
FOODS_1_003_WI_2_validation,FOODS_1_003,FOODS_1,FOODS,WI_2,WI,709,0.37062205959226346,0.9521288661779017,2.569002145272674,78.5154208050183,2.9743262411347517,2108.797304964539,176189401.32102475,93.5186448104225,B,Z,BZ,LightGBM
HOUSEHOLD_2_092_WI_1_validation,HOUSEHOLD_2_092,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,355,0.18557239937271303,0.43687922770957843,2.3542252467842917,83.32462101411396,5.94,2108.7000000000003,176191510.02102473,93.51976407619463,B,Z,BZ,LightGBM
HOUSEHOLD_1_284_WI_2_validation,HOUSEHOLD_1_284,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,426,0.2226868792472556,0.6232703780554242,2.7988643972301093,85.04966021955045,4.95,2108.7000000000003,176193618.72102472,93.52088334196677,B,Z,BZ,LightGBM
FOODS_3_425_TX_2_validation,FOODS_3_425,FOODS_3,FOODS,TX_2,TX,850,0.4443282801881861,0.9636142980140661,2.168699002471657,74.33350757971772,2.48,2108.0,176195726.72102472,93.52200223618958,B,Z,BZ,LightGBM
HOUSEHOLD_2_452_WI_1_validation,HOUSEHOLD_2_452,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,340,0.17773131207527443,0.44778093384174744,2.5194262542331263,84.63146889702038,6.19936170212766,2107.782978723404,176197834.50400344,93.52312101522082,B,Z,BZ,LightGBM
HOUSEHOLD_1_296_CA_3_validation,HOUSEHOLD_1_296,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,424,0.2216414009409305,0.6820926741293489,3.077460579267558,87.03606900156822,4.97,2107.2799999999997,176199941.78400344,93.52423952727862,B,Z,BZ,LightGBM
HOUSEHOLD_1_170_CA_1_validation,HOUSEHOLD_1_170,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,1074,0.5614218504966022,0.9429721706771326,1.6796143040087101,66.1787767903816,1.9620080321285138,2107.1966265060237,176202048.98062995,93.52535799508307,B,Z,BZ,LightGBM
FOODS_1_210_CA_4_validation,FOODS_1_210,FOODS_1,FOODS,CA_4,CA,1125,0.5880815473078934,1.3247825294275086,2.2527190922620655,69.99477260846837,1.8728323699421965,2106.936416184971,176204155.91704613,93.52647632477183,B,Z,BZ,LightGBM
HOUSEHOLD_1_145_CA_4_validation,HOUSEHOLD_1_145,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,1030,0.538421327757449,1.0130941029733078,1.8816009893086776,69.00156821745949,2.0454609929078016,2106.8248226950354,176206262.74186882,93.52759459522848,B,Z,BZ,LightGBM
FOODS_1_153_TX_1_validation,FOODS_1_153,FOODS_1,FOODS,TX_1,TX,1119,0.5849451123889179,1.1159740246291816,1.9078269071632035,66.02195504443283,1.882517730496454,2106.537340425532,176208369.27920926,93.52871271309394,B,Z,BZ,LightGBM
HOBBIES_1_306_WI_3_validation,HOBBIES_1_306,HOBBIES_1,HOBBIES,WI_3,WI,151,0.07893361212754835,0.30252554688472055,3.832658087354109,92.94302143230529,13.949949238578679,2106.4423350253805,176210475.7215443,93.52983078053197,B,Z,BZ,LightGBM
HOUSEHOLD_2_391_WI_3_validation,HOUSEHOLD_2_391,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,184,0.09618400418191322,0.31038999062208256,3.227043761195891,90.85206481965498,11.444539007092198,2105.7951773049645,176212581.5167216,93.53094850446855,B,Z,BZ,LightGBM
HOUSEHOLD_1_305_CA_2_validation,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,709,0.37062205959226346,1.0096836310906157,2.724294479938431,80.13591217982227,2.97,2105.73,176214687.2467216,93.53206619381001,B,Z,BZ,LightGBM
HOUSEHOLD_2_014_WI_1_validation,HOUSEHOLD_2_014,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,353,0.18452692106638788,0.4479505499179078,2.427562045305829,83.89963408259278,5.964893617021276,2105.6074468085103,176216792.85416842,93.53318381810215,B,Z,BZ,LightGBM
HOBBIES_1_315_CA_3_validation,HOBBIES_1_315,HOBBIES_1,HOBBIES,CA_3,CA,480,0.2509147935180345,0.5446891808817671,2.1708133396392095,79.76999477260847,4.386304347826086,2105.4260869565214,176218898.28025538,93.5343013461312,B,Z,BZ,LightGBM
HOBBIES_1_030_WI_3_validation,HOBBIES_1_030,HOBBIES_1,HOBBIES,WI_3,WI,2894,1.512807109252483,4.257519176446098,2.814317271783478,69.00156821745949,0.7274876847290641,2105.3493596059116,176221003.62961498,93.53541883343456,B,Z,BZ,LightGBM
FOODS_1_021_CA_3_validation,FOODS_1_021,FOODS_1,FOODS,CA_3,CA,2148,1.1228437009932044,1.7941840947191305,1.5978930042819817,56.66492420282279,0.9800000000000001,2105.0400000000004,176223108.66961497,93.53653615653455,B,Z,BZ,LightGBM
FOODS_1_190_CA_2_validation,FOODS_1_190,FOODS_1,FOODS,CA_2,CA,2148,1.1228437009932044,2.4172809341529518,2.152820496757261,67.43335075797178,0.98,2105.04,176225213.70961496,93.53765347963457,B,Z,BZ,LightGBM
FOODS_1_195_TX_1_validation,FOODS_1_195,FOODS_1,FOODS,TX_1,TX,955,0.4992158912702561,0.9998036461268766,2.002748036691848,69.15838996340827,2.2041843971631208,2104.9960992907804,176227318.70571426,93.53877077943274,B,Z,BZ,LightGBM
FOODS_3_213_CA_4_validation,FOODS_3_213,FOODS_3,FOODS,CA_4,CA,962,0.5028750653423941,1.0831200665135818,2.1538551842416656,72.2948248823837,2.1879272727272725,2104.786036363636,176229423.49175063,93.53988796773272,B,Z,BZ,LightGBM
FOODS_3_401_CA_3_validation,FOODS_3_401,FOODS_3,FOODS,CA_3,CA,1063,0.555671719811814,0.8713122458180501,1.5680341733301315,62.833246210141134,1.98,2104.74,176231528.23175064,93.54100513159732,B,Z,BZ,LightGBM
HOBBIES_1_352_CA_2_validation,HOBBIES_1_352,HOBBIES_1,HOBBIES,CA_2,CA,810,0.42341871406168324,0.8986924466986966,2.1224674697958106,74.8562467328803,2.597739726027397,2104.1691780821916,176233632.4009287,93.54212199247833,B,Z,BZ,LightGBM
HOBBIES_1_265_WI_3_validation,HOBBIES_1_265,HOBBIES_1,HOBBIES,WI_3,WI,530,0.2770517511761631,0.6615267597627462,2.3877371536342142,81.07684265551491,3.97,2104.1,176235736.5009287,93.54323881664067,B,Z,BZ,LightGBM
FOODS_2_269_CA_4_validation,FOODS_2_269,FOODS_2,FOODS,CA_4,CA,737,0.3852587558808155,0.7870702046278873,2.0429651308726573,74.33350757971772,2.8547368421052632,2103.941052631579,176237840.44198135,93.5443555564362,B,Z,BZ,LightGBM
HOUSEHOLD_1_470_CA_2_validation,HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,706,0.36905384213277576,0.8964843885943318,2.4291425430325164,78.56769472033456,2.98,2103.88,176239944.32198134,93.5454722638259,B,Z,BZ,LightGBM
FOODS_3_543_TX_3_validation,FOODS_3_543,FOODS_3,FOODS,TX_3,TX,556,0.29064296915838994,0.6111024158430561,2.102587988323321,77.15629900679562,3.7838768115942027,2103.835507246377,176242048.15748858,93.54658894759955,B,Z,BZ,LightGBM
HOBBIES_1_377_TX_3_validation,HOBBIES_1_377,HOBBIES_1,HOBBIES,TX_3,TX,216,0.11291165708311553,0.3357206494300854,2.9733037146284875,89.28384736016727,9.737464285714287,2103.292285714286,176244151.4497743,93.54770534303948,B,Z,BZ,LightGBM
HOBBIES_1_131_TX_3_validation,HOBBIES_1_131,HOBBIES_1,HOBBIES,TX_3,TX,3046,1.592263460533194,3.4450329023816737,2.1636073349494884,66.5446941975954,0.6903191489361702,2102.7121276595744,176246254.16190195,93.54882143054037,B,Z,BZ,LightGBM
HOUSEHOLD_1_525_WI_3_validation,HOUSEHOLD_1_525,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,522,0.2728698379508625,0.5942580910880698,2.177807908527735,78.56769472033456,4.028014184397163,2102.623404255319,176248356.78530622,93.54993747094824,B,Z,BZ,LightGBM
FOODS_1_202_WI_2_validation,FOODS_1_202,FOODS_1,FOODS,WI_2,WI,2145,1.1212754835337166,2.03084732853924,1.811193911186744,62.67642446419237,0.98,2102.1,176250458.8853062,93.55105323354113,B,Z,BZ,LightGBM
HOBBIES_1_169_CA_4_validation,HOBBIES_1_169,HOBBIES_1,HOBBIES,CA_4,CA,3659,1.9127025614218505,3.5658557747112436,1.864302294895493,57.76267642446419,0.5744927536231883,2102.068985507246,176252560.95429173,93.55216897967199,B,Z,BZ,LightGBM
HOBBIES_1_058_WI_2_validation,HOBBIES_1_058,HOBBIES_1,HOBBIES,WI_2,WI,249,0.1301620491374804,0.41444743364633013,3.1840881147206006,89.1270256142185,8.440921985815603,2101.789574468085,176254662.7438662,93.55328457749575,B,Z,BZ,LightGBM
FOODS_2_343_CA_1_validation,FOODS_2_343,FOODS_2,FOODS,CA_1,CA,558,0.2916884474647151,0.6779469353946567,2.324215927258025,80.13591217982227,3.7663120567375885,2101.6021276595743,176256764.34599388,93.55440007582558,B,Z,BZ,LightGBM
HOBBIES_1_114_CA_3_validation,HOBBIES_1_114,HOBBIES_1,HOBBIES,CA_3,CA,352,0.1840041819132253,0.4856705303704726,2.639453763064529,84.84056455828541,5.97,2101.44,176258865.78599387,93.55551548810054,B,Z,BZ,LightGBM
HOUSEHOLD_1_328_WI_1_validation,HOUSEHOLD_1_328,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,430,0.2247778358599059,0.6671069192447748,2.967850084919196,86.77469942498693,4.886478873239437,2101.185915492958,176260966.97190937,93.55663076551133,B,Z,BZ,LightGBM
HOBBIES_2_072_CA_2_validation,HOBBIES_2_072,HOBBIES_2,HOBBIES,CA_2,CA,288,0.1505488761108207,0.4610505989855395,3.0624645689560315,88.3951907997909,7.294074074074073,2100.693333333333,176263067.6652427,93.557745781467,B,Z,BZ,LightGBM
FOODS_3_262_WI_1_validation,FOODS_3_262,FOODS_3,FOODS,WI_1,WI,321,0.16779926816518556,0.5308744893368238,3.1637473461101058,88.0292733925771,6.544150943396226,2100.6724528301884,176265168.33769554,93.55886078633964,B,Z,BZ,LightGBM
FOODS_2_340_TX_1_validation,FOODS_2_340,FOODS_2,FOODS,TX_1,TX,709,0.37062205959226346,0.761127235046467,2.0536479557741765,75.06534239414532,2.9623487544483984,2100.3052669039143,176267268.64296246,93.5599755963156,B,Z,BZ,LightGBM
HOUSEHOLD_2_282_CA_4_validation,HOUSEHOLD_2_282,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,367,0.1918452692106639,0.48640309393086395,2.5353926939775007,84.26555148980658,5.722607142857143,2100.1968214285716,176269368.83978388,93.56109034873033,B,Z,BZ,LightGBM
FOODS_2_300_TX_1_validation,FOODS_2_300,FOODS_2,FOODS,TX_1,TX,337,0.17616309461578672,0.5161444974470657,2.9299241056861622,87.2974385781495,6.231936936936937,2100.1627477477477,176271469.00253162,93.5622050830593,B,Z,BZ,LightGBM
FOODS_2_278_CA_3_validation,FOODS_2_278,FOODS_2,FOODS,CA_3,CA,873,0.45635128071092523,1.1127276150946994,2.4383137774068273,79.6131730266597,2.4056603773584904,2100.1415094339623,176273569.14404106,93.56331980611527,B,Z,BZ,LightGBM
HOUSEHOLD_2_301_WI_3_validation,HOUSEHOLD_2_301,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,1066,0.5572399372713016,1.0397188456638757,1.8658369153423962,67.48562467328803,1.97,2100.02,176275669.16404107,93.56443446467591,B,Z,BZ,LightGBM
FOODS_3_106_CA_4_validation,FOODS_3_106,FOODS_3,FOODS,CA_4,CA,2100,1.0977522216414008,2.9991042690092597,2.7320411745784354,76.79038159958182,1.0,2100.0,176277769.16404107,93.56554911262084,B,Z,BZ,LightGBM
FOODS_3_397_WI_1_validation,FOODS_3_397,FOODS_3,FOODS,WI_1,WI,1055,0.5514898065865134,0.9273613574676326,1.6815566605076597,64.03554626241505,1.9902836879432624,2099.749290780142,176279868.91333187,93.56666362749316,B,Z,BZ,LightGBM
HOUSEHOLD_2_107_WI_2_validation,HOUSEHOLD_2_107,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,175,0.09147935180345008,0.3058850487688562,3.343760561684696,91.37480397281756,11.997272727272728,2099.5227272727275,176281968.43605915,93.56777802210902,B,Z,BZ,LightGBM
FOODS_2_023_WI_2_validation,FOODS_2_023,FOODS_2,FOODS,WI_2,WI,1640,0.8572922111866179,1.9924112133547895,2.3240747872851903,77.5222164140094,1.2800000000000002,2099.2000000000003,176284067.63605914,93.56889224542617,B,Z,BZ,LightGBM
HOBBIES_1_406_CA_2_validation,HOBBIES_1_406,HOBBIES_1,HOBBIES,CA_2,CA,541,0.2828018818609514,0.6828510164529338,2.4145914870137934,80.4495556717198,3.8800000000000003,2099.0800000000004,176286166.71605915,93.57000640504916,B,Z,BZ,LightGBM
FOODS_2_234_TX_2_validation,FOODS_2_234,FOODS_2,FOODS,TX_2,TX,782,0.4087820177731312,0.9042885747943515,2.2121535084163613,75.27443805541036,2.683896103896104,2098.8067532467535,176288265.5228124,93.57112041963693,B,Z,BZ,LightGBM
FOODS_3_167_TX_3_validation,FOODS_3_167,FOODS_3,FOODS,TX_3,TX,1060,0.5541035023523262,1.0538680619782508,1.9019335873248997,69.89022477783587,1.98,2098.8,176290364.3228124,93.5722344306402,B,Z,BZ,LightGBM
FOODS_3_582_WI_2_validation,FOODS_3_582,FOODS_3,FOODS,WI_2,WI,1060,0.5541035023523262,1.0154710930287911,1.832637925437809,67.85154208050183,1.9799999999999998,2098.7999999999997,176292463.12281242,93.57334844164345,B,Z,BZ,LightGBM
HOUSEHOLD_2_187_TX_3_validation,HOUSEHOLD_2_187,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,635,0.3319393622582331,0.7693210919251614,2.317655510004463,79.3518034500784,3.3050561797752813,2098.710674157304,176294561.8334866,93.5744624052339,B,Z,BZ,LightGBM
HOBBIES_1_387_WI_3_validation,HOBBIES_1_387,HOBBIES_1,HOBBIES,WI_3,WI,2065,1.079456351280711,3.6223966901439577,3.355760226753216,75.37898588604286,1.0163057324840765,2098.671337579618,176296660.50482416,93.57557634794512,B,Z,BZ,LightGBM
HOBBIES_1_309_WI_1_validation,HOBBIES_1_309,HOBBIES_1,HOBBIES,WI_1,WI,411,0.21484579194981704,0.5796236767449121,2.6978591085474863,83.69053842132776,5.106170212765957,2098.6359574468083,176298759.1407816,93.57669027187708,B,Z,BZ,LightGBM
FOODS_2_072_TX_2_validation,FOODS_2_072,FOODS_2,FOODS,TX_2,TX,788,0.41191845269210664,0.8728369603009832,2.118955717075864,74.38578149503398,2.662801418439716,2098.2875177304963,176300857.42829934,93.57780401086256,B,Z,BZ,LightGBM
HOUSEHOLD_1_501_CA_1_validation,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,529,0.2765290120230005,0.5850177494681719,2.1155745836155253,77.99268165185572,3.9663475177304965,2098.1978368794325,176302955.6261362,93.57891770224683,B,Z,BZ,LightGBM
HOBBIES_1_027_TX_1_validation,HOBBIES_1_027,HOBBIES_1,HOBBIES,TX_1,TX,105,0.05488761108207005,0.29918586239907274,5.450881473994535,95.81808677469942,19.98,2097.9,176305053.52613622,93.58003123554381,B,Z,BZ,LightGBM
HOBBIES_2_048_TX_3_validation,HOBBIES_2_048,HOBBIES_2,HOBBIES,TX_3,TX,758,0.3962362780972295,1.0546124765990497,2.661574759543512,77.99268165185572,2.767299270072993,2097.6128467153285,176307151.13898292,93.58114461642421,B,Z,BZ,LightGBM
HOUSEHOLD_2_217_WI_2_validation,HOUSEHOLD_2_217,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,716,0.37428123366440147,0.8813614654463832,2.3548107310040933,77.31312075274438,2.9295744680851064,2097.575319148936,176309248.71430206,93.58225797738557,B,Z,BZ,LightGBM
FOODS_3_293_CA_1_validation,FOODS_3_293,FOODS_3,FOODS,CA_1,CA,1037,0.542080501829587,1.28257095266347,2.3660156532740775,74.90852064819656,2.0227046263345194,2097.5446975088967,176311346.2589996,93.58337132209343,B,Z,BZ,LightGBM
FOODS_3_733_TX_3_validation,FOODS_3_733,FOODS_3,FOODS,TX_3,TX,1072,0.560376372190277,1.5603015057416585,2.784381325078165,77.5222164140094,1.9565625,2097.435,176313443.6939996,93.58448460857551,B,Z,BZ,LightGBM
